transaction_id,customer_name,mobile_number,transaction_amount,payment_method,transaction_type,transaction_time,location,merchant_name,device_type,ip_address
TXN1205,Sarah Mason,8146755399,49463.4,UPI,Debit,12-05-2026 21:07,Mysore,PhonePe,iPhone,32.213.32.255
TXN1206,Theresa Bonilla,3604823639,74882.67,Net Banking,Debit,10-04-2026 07:27,Mysore,Paytm,Web,170.128.75.3
TXN1207,Morgan Olson,486912766,15020.75,Debit Card,Debit,17-01-2026 18:37,Bangalore,Myntra,iPhone,159.186.137.31
TXN1208,Richard Terry,9569755806,68602.19,Debit Card,Credit,30-04-2026 23:00,Chennai,Paytm,Android,69.202.226.36
TXN1209,Elizabeth Hays,2251736074,76700.17,UPI,Credit,31-03-2026 11:56,Hyderabad,Paytm,iPhone,191.85.180.205
TXN1210,Miss Samantha Hunt,8320867053,31353.46,Debit Card,Debit,16-04-2026 14:22,Mysore,Flipkart,Android,134.31.109.32
TXN1211,Gary Watson,8868694776,64788.39,Debit Card,Credit,06-02-2026 18:53,Delhi,Amazon,Web,87.175.72.189
TXN1212,David Johnson,4336764738,30062.38,Debit Card,Credit,10-02-2026 04:19,Bangalore,Flipkart,Web,29.66.33.0
TXN1213,Laura Miller,3789708798,41757.13,Net Banking,Debit,14-04-2026 18:12,Chennai,PhonePe,iPhone,36.252.236.218
TXN1214,Jamie Jordan,3837454263,71547.31,Net Banking,Credit,23-05-2026 02:39,Delhi,Flipkart,Web,174.190.249.233
TXN1215,Christina Walker,9704230023,84024.24,Credit Card,Credit,03-05-2026 21:11,Hyderabad,Amazon,iPhone,96.205.220.9
TXN1216,Christina Huff,7226747930,6999.23,Debit Card,Credit,16-02-2026 16:02,Mumbai,Swiggy,Android,31.57.177.207
TXN1217,Derek Ross,9355321473,77472.19,Debit Card,Debit,26-02-2026 07:16,Chennai,Swiggy,Android,49.65.212.51
TXN1218,Jim Kelly,6916967681,74901.53,Debit Card,Debit,24-02-2026 19:06,Bangalore,Myntra,Android,47.216.3.111
TXN1219,Wendy Novak,778074758,69782.69,Debit Card,Credit,27-04-2026 09:27,Mumbai,Swiggy,Web,111.217.77.89
TXN1220,John Rose,8286007378,55970.58,Debit Card,Debit,02-05-2026 10:49,Bangalore,Zomato,iPhone,12.189.138.126
TXN1221,Mrs. Yolanda Beasley,4790964930,53758.97,Net Banking,Credit,11-05-2026 20:39,Delhi,Myntra,Android,54.36.25.226
TXN1222,Christopher Poole,7879142966,67009.32,Net Banking,Debit,29-01-2026 04:46,Mysore,Swiggy,Android,168.32.36.88
TXN1223,Melissa Terry,3516836508,65075.13,Credit Card,Credit,22-03-2026 22:52,Mysore,Zomato,Android,88.218.197.78
TXN1224,Jennifer Martin,2016466186,28676.03,UPI,Debit,21-03-2026 11:43,Pune,Amazon,Android,137.180.233.51
TXN1225,Abigail Mckee,8669941627,76241.65,Debit Card,Credit,17-01-2026 04:47,Pune,Myntra,Web,18.47.255.217
TXN1226,Jennifer Jones,6082746925,6903.92,Net Banking,Credit,15-04-2026 20:47,Hyderabad,Paytm,iPhone,109.238.28.212
TXN1227,Joshua Garcia,665880026,71642.92,UPI,Debit,25-01-2026 16:17,Hyderabad,Amazon,Web,186.105.255.140
TXN1228,Mark Young,6442189134,87539.67,Credit Card,Credit,14-04-2026 23:53,Delhi,PhonePe,Android,194.172.169.168
TXN1229,Brandon Robinson,4067625243,96085.66,UPI,Credit,03-02-2026 19:58,Mysore,PhonePe,Web,186.217.20.181
TXN1230,Jodi Carson,787601059,66496.18,Credit Card,Credit,02-01-2026 22:54,Bangalore,Amazon,iPhone,28.46.162.55
TXN1231,Roger Foster,891258231,50894.47,Net Banking,Debit,11-05-2026 04:07,Mumbai,Paytm,iPhone,123.246.5.80
TXN1232,Jimmy Weeks,6832502085,18415.57,Net Banking,Credit,22-04-2026 12:02,Hyderabad,Paytm,Web,136.202.180.100
TXN1233,Heather Thompson,124807150,50432.8,Debit Card,Credit,05-01-2026 20:44,Delhi,Paytm,iPhone,116.67.109.30
TXN1234,Monique Chapman,7630837606,65279.17,Credit Card,Credit,26-01-2026 16:21,Hyderabad,Amazon,Android,51.174.121.253
TXN1235,Patricia Walker,7211596531,97707.75,Debit Card,Debit,30-03-2026 18:05,Pune,Amazon,Web,166.97.147.27
TXN1236,Allison Rios,9883508296,49525.5,Net Banking,Debit,23-01-2026 08:05,Mumbai,Zomato,Android,80.110.155.189
TXN1237,Juan Rios,3541897645,63199.17,Debit Card,Credit,24-05-2026 06:14,Hyderabad,Flipkart,Android,87.28.244.67
TXN1238,Sarah Roberts MD,6140346470,17527.68,Credit Card,Debit,06-01-2026 13:45,Pune,PhonePe,iPhone,210.176.115.153
TXN1239,Rebecca Morgan,4391975637,74866.86,Net Banking,Credit,22-02-2026 12:12,Bangalore,Zomato,iPhone,52.12.199.125
TXN1240,Timothy Guerra,1380032379,21332.47,Net Banking,Debit,06-03-2026 22:07,Bangalore,Flipkart,Android,131.169.48.41
TXN1241,Stanley Baker,3713279039,22494.72,UPI,Debit,04-04-2026 23:02,Pune,Flipkart,Web,117.248.244.15
TXN1242,Joseph Ferguson,1721599484,82846.22,Net Banking,Credit,14-03-2026 11:48,Mysore,Zomato,iPhone,59.151.255.24
TXN1243,Tamara Crawford,4646672841,33003.3,UPI,Credit,18-03-2026 19:00,Mysore,Myntra,iPhone,24.251.217.243
TXN1244,Elijah Flowers,8123361957,42720.34,Debit Card,Credit,24-02-2026 23:49,Bangalore,Flipkart,Android,93.120.109.89
TXN1245,Andrea Taylor,944622042,87379.9,Credit Card,Debit,14-03-2026 18:36,Delhi,Paytm,Android,62.236.109.49
TXN1246,Joshua Wolfe,720513426,44531.61,Credit Card,Credit,28-05-2026 10:29,Mysore,Zomato,iPhone,61.57.48.89
TXN1247,James Cooper,7250864087,26594.81,Net Banking,Debit,27-04-2026 09:54,Bangalore,Zomato,Web,182.94.48.3
TXN1248,Jessica Smith,7936523876,86168.37,UPI,Credit,03-02-2026 04:17,Pune,Paytm,Web,111.128.20.95
TXN1249,Ashley Banks,43229612,3411.39,Credit Card,Credit,12-04-2026 13:17,Bangalore,Myntra,iPhone,65.113.40.26
TXN1250,Michael Schwartz,246800106,37565.3,UPI,Debit,13-03-2026 23:18,Pune,Myntra,Android,55.124.68.130
TXN1251,Dakota Fletcher,8544901406,87058.32,Credit Card,Credit,23-02-2026 06:27,Pune,PhonePe,Android,31.112.187.167
TXN1252,Vincent Richardson,5644989383,15735.42,Credit Card,Credit,16-04-2026 08:07,Mysore,Zomato,Android,139.86.78.238
TXN1253,Joseph Hernandez,7795168743,54586.8,Debit Card,Debit,15-05-2026 13:32,Delhi,Zomato,Web,122.246.237.139
TXN1254,Elizabeth Martin,3777098340,6972.22,Credit Card,Debit,22-05-2026 16:59,Pune,Swiggy,Android,135.164.107.50
TXN1255,Jesse Butler,9731183922,71214.32,Credit Card,Credit,20-01-2026 02:53,Mysore,Amazon,Android,118.41.45.224
TXN1256,Kyle Thomas,1237224585,24967.89,Debit Card,Debit,26-01-2026 02:45,Chennai,PhonePe,Web,183.156.6.96
TXN1257,Laura Kelley,4244382872,55896.14,Credit Card,Credit,11-01-2026 09:32,Chennai,PhonePe,iPhone,148.177.66.81
TXN1258,John Jones,7024584491,68737.31,Net Banking,Debit,23-04-2026 05:26,Mumbai,PhonePe,Android,65.200.91.19
TXN1259,Kendra Reeves,6442597119,39371.24,Credit Card,Credit,02-02-2026 09:45,Delhi,Swiggy,iPhone,155.252.85.82
TXN1260,Taylor Jones,3127937236,27829.34,Debit Card,Credit,29-04-2026 18:31,Mysore,Flipkart,iPhone,34.247.60.125
TXN1261,Robert Smith,7317208230,91445.43,Credit Card,Debit,08-04-2026 17:14,Mumbai,Zomato,Web,217.203.117.179
TXN1262,Tiffany Gilbert,13518132,42554.21,Debit Card,Credit,01-03-2026 11:03,Delhi,PhonePe,Android,161.204.243.28
TXN1263,Heather Garrett,9425527953,93632.78,Debit Card,Debit,17-03-2026 01:44,Chennai,Flipkart,Android,159.92.9.10
TXN1264,Elizabeth Rose,330021341,10243.18,UPI,Credit,24-03-2026 16:13,Hyderabad,Zomato,iPhone,151.25.41.194
TXN1265,Mike Paul,8042027511,50367.81,Debit Card,Debit,09-05-2026 12:21,Chennai,PhonePe,Android,90.98.201.61
TXN1266,Virginia Gardner,7252743110,15189.59,Debit Card,Debit,13-04-2026 15:35,Mumbai,Paytm,iPhone,63.57.226.212
TXN1267,Jay Aguilar,4411683799,16195.73,Net Banking,Debit,23-02-2026 15:41,Mumbai,Zomato,Web,15.248.6.125
TXN1268,Dana Roberts,1850399611,31448.39,Net Banking,Credit,22-04-2026 13:15,Hyderabad,PhonePe,iPhone,196.62.147.68
TXN1269,Gabriel Saunders,1916253785,44263.8,UPI,Debit,27-04-2026 21:49,Chennai,Amazon,Android,121.220.113.113
TXN1270,Tiffany Cox,2247169789,75208.33,Net Banking,Credit,03-01-2026 01:18,Pune,Amazon,Android,2.210.30.32
TXN1271,Jonathan Hamilton,3725728106,28905.56,UPI,Credit,23-01-2026 11:03,Mumbai,Flipkart,Android,220.139.248.253
TXN1272,Christina Stephens,1537380291,89330.76,UPI,Debit,29-01-2026 22:13,Bangalore,Zomato,iPhone,222.82.61.181
TXN1273,Theresa Powers,1596849762,39021.25,Net Banking,Debit,22-04-2026 23:03,Mumbai,Swiggy,iPhone,124.111.42.172
TXN1274,Donna Gonzales,3035863291,26232.52,Debit Card,Debit,12-05-2026 20:46,Mumbai,Flipkart,Web,16.202.186.161
TXN1275,Stephanie Rice,1378558546,79644.18,UPI,Debit,23-04-2026 10:31,Hyderabad,Flipkart,iPhone,99.53.64.235
TXN1276,Brian Lee,6008409384,42558.68,Credit Card,Debit,21-01-2026 00:29,Chennai,Paytm,Android,70.116.122.39
TXN1277,Kenneth Kemp,3720254795,27092.18,Credit Card,Debit,23-01-2026 15:34,Hyderabad,Myntra,Web,138.156.196.124
TXN1278,Nicholas Martinez,9685290200,91228.86,UPI,Credit,01-01-2026 15:44,Delhi,Swiggy,Web,23.96.232.227
TXN1279,Beth Smith,3457334503,44552.66,UPI,Debit,06-01-2026 01:21,Mysore,PhonePe,iPhone,49.14.216.251
TXN1280,Keith Hart,8478582032,13189.35,UPI,Debit,23-05-2026 20:55,Pune,Paytm,iPhone,59.130.120.126
TXN1281,Stephanie Clark DDS,2467514557,9691.7,UPI,Debit,22-05-2026 14:50,Mysore,Paytm,Android,133.126.229.72
TXN1282,Derek Schmidt,9315503131,9594.69,Debit Card,Credit,08-01-2026 07:47,Mysore,Zomato,iPhone,156.106.176.248
TXN1283,Carl Ibarra,5431703994,56826.52,UPI,Debit,08-01-2026 15:02,Delhi,Swiggy,Web,47.56.194.205
TXN1284,Christina Roberts,8993076180,7346.28,Net Banking,Debit,01-02-2026 16:53,Mumbai,Swiggy,Android,60.49.34.128
TXN1285,Linda Jenkins,7684271963,1284.73,UPI,Credit,15-01-2026 10:36,Hyderabad,Paytm,Web,221.86.5.255
TXN1286,Jessica Graham,7917043023,34510.68,Debit Card,Debit,09-05-2026 10:57,Pune,Swiggy,iPhone,111.98.66.21
TXN1287,Diane Osborne,3029408684,77892.39,Net Banking,Credit,13-03-2026 08:33,Pune,Flipkart,iPhone,18.204.170.127
TXN1288,Kimberly Massey,6630548985,37007.2,Debit Card,Credit,25-05-2026 12:26,Mysore,Swiggy,Android,28.161.238.239
TXN1289,Adam Anderson,8171439967,98229.69,UPI,Credit,24-02-2026 15:05,Bangalore,Amazon,Android,148.107.202.133
TXN1290,Robert Price,3043642027,74874.84,Net Banking,Debit,05-05-2026 17:10,Bangalore,Amazon,iPhone,9.217.236.78
TXN1291,Kaitlin Parker,9483902240,68655.05,Credit Card,Debit,26-04-2026 06:39,Chennai,Flipkart,Web,62.0.102.242
TXN1292,James Carroll,7582934818,25714.39,Credit Card,Debit,18-02-2026 22:11,Chennai,Amazon,Android,81.39.60.103
TXN1293,Samuel Nielsen,3892239543,91131.23,Net Banking,Debit,30-03-2026 11:58,Delhi,Flipkart,Android,6.164.78.66
TXN1294,Donald Johnson,1675431315,73409.85,Credit Card,Debit,05-02-2026 00:55,Mysore,Myntra,Web,32.184.153.228
TXN1295,Brandy Lamb DVM,361493093,67464.95,Net Banking,Debit,15-02-2026 00:49,Hyderabad,Swiggy,iPhone,221.1.166.115
TXN1296,Emily Ross,6318309545,70230.7,UPI,Credit,28-03-2026 00:35,Pune,Flipkart,Web,18.249.65.133
TXN1297,Andrew Blanchard,1849324560,41963.95,UPI,Debit,15-02-2026 17:56,Chennai,PhonePe,Web,170.79.53.52
TXN1298,Kelly Owens,3809357830,63521.91,UPI,Credit,02-03-2026 13:48,Delhi,Flipkart,Android,63.146.145.51
TXN1299,Travis Curry,5388859204,60489.65,Credit Card,Debit,08-05-2026 16:46,Mysore,Flipkart,Web,117.16.239.229
TXN1300,Mr. Alex Lloyd,9019754782,19012.6,Debit Card,Debit,19-05-2026 16:29,Chennai,Myntra,Android,180.254.155.76
TXN1301,Patricia Tanner,3383174411,42460.94,Credit Card,Debit,01-04-2026 17:29,Pune,Swiggy,Android,94.222.221.231
TXN1302,Hannah Berry,7179970406,31082.33,Net Banking,Debit,09-04-2026 12:33,Pune,Swiggy,Web,6.66.250.80
TXN1303,Diana Stewart,2377690471,63830.27,Credit Card,Debit,31-01-2026 13:19,Mysore,Myntra,iPhone,171.170.158.153
TXN1304,Linda Preston,8422559347,44326.67,Debit Card,Credit,04-01-2026 17:10,Bangalore,Paytm,iPhone,118.10.94.65
TXN1305,Joseph Donaldson,169127398,15373.67,UPI,Credit,26-05-2026 08:32,Mumbai,Zomato,iPhone,157.37.163.188
TXN1306,Johnny Wilcox,5548679928,50932.77,UPI,Credit,19-01-2026 05:58,Delhi,Paytm,Android,94.188.40.9
TXN1307,Michael Webb,9243634494,55827.81,Debit Card,Credit,21-01-2026 23:09,Pune,PhonePe,iPhone,100.182.40.71
TXN1308,Michael Smith,9365716087,91334.16,Debit Card,Credit,02-01-2026 10:16,Pune,PhonePe,iPhone,65.156.103.56
TXN1309,Richard Conway,977850922,94779.32,Credit Card,Credit,25-01-2026 03:07,Hyderabad,Flipkart,Web,92.245.31.194
TXN1310,Shannon Carrillo,2722242937,89920.08,Debit Card,Credit,26-05-2026 06:24,Pune,Flipkart,iPhone,62.75.166.81
TXN1311,Jill Deleon,7909195356,57337.03,Debit Card,Debit,29-03-2026 11:40,Mumbai,Amazon,Web,190.29.209.159
TXN1312,Jason Cisneros,1297198496,71823.66,Debit Card,Credit,26-01-2026 08:08,Delhi,Amazon,Web,116.131.215.175
TXN1313,Scott Davis,4664405288,85505.57,Credit Card,Debit,10-04-2026 04:33,Mysore,Paytm,iPhone,123.185.96.180
TXN1314,David Wilson,4365302863,48869.23,Credit Card,Credit,24-04-2026 18:07,Delhi,Swiggy,Android,180.143.224.142
TXN1315,Blake Mckay,4705442500,28588.51,UPI,Debit,21-05-2026 09:40,Chennai,Myntra,Web,121.219.164.247
TXN1316,Victoria Adams,2716097996,18128.09,UPI,Credit,14-04-2026 05:01,Chennai,PhonePe,iPhone,87.39.244.70
TXN1317,David Becker,1501280023,61354.19,Credit Card,Credit,18-01-2026 10:26,Mysore,PhonePe,iPhone,193.215.152.118
TXN1318,Trevor Gonzalez,4999003566,81925.54,Credit Card,Credit,11-01-2026 18:44,Pune,Zomato,Web,69.2.119.182
TXN1319,Justin Mclaughlin,275258361,90473.61,Debit Card,Credit,28-01-2026 11:49,Chennai,Myntra,iPhone,192.239.5.232
TXN1320,Jesse Henderson,2991630423,82766.42,Credit Card,Credit,16-01-2026 21:22,Delhi,Myntra,Android,158.77.180.10
TXN1321,Patricia Berry,1443480398,57669.43,Credit Card,Debit,25-02-2026 22:04,Mumbai,PhonePe,Android,12.140.189.196
TXN1322,Benjamin Guerrero,3358267119,95033.6,UPI,Debit,06-05-2026 09:42,Chennai,Myntra,Web,164.8.100.8
TXN1323,Jessica White,9462572659,49927,UPI,Credit,23-02-2026 23:17,Bangalore,Swiggy,iPhone,3.137.111.216
TXN1324,Penny Adams,1408365427,35007.89,UPI,Credit,23-04-2026 08:40,Delhi,Zomato,Web,50.41.247.224
TXN1325,Crystal Dixon,6701026010,74676.67,Debit Card,Credit,08-03-2026 13:44,Delhi,Zomato,Web,85.10.126.3
TXN1326,Erin Miller,9590371965,23368.15,Credit Card,Debit,19-02-2026 03:54,Chennai,Myntra,Web,122.89.168.152
TXN1327,Sarah Evans,2510311803,38530.19,Debit Card,Credit,30-04-2026 03:31,Bangalore,Paytm,iPhone,39.62.216.131
TXN1328,Victor Powell,1342124758,25305.72,Debit Card,Debit,06-01-2026 03:02,Bangalore,Amazon,Android,29.114.88.109
TXN1329,Antonio Walker,1511105202,276.71,Net Banking,Debit,01-01-2026 08:12,Hyderabad,Swiggy,Web,126.177.73.208
TXN1330,Bryan Henderson,8283538667,96908.87,Net Banking,Credit,22-02-2026 22:54,Mumbai,Swiggy,Android,193.77.61.139
TXN1331,Matthew Mathis,150147723,36302.4,Net Banking,Credit,10-04-2026 18:14,Chennai,Paytm,Web,73.165.82.241
TXN1332,Sean Henderson,7883497639,25216.23,Net Banking,Debit,25-05-2026 12:00,Mumbai,Amazon,iPhone,86.101.239.42
TXN1333,Lisa Clements,9859208782,16637.05,Credit Card,Debit,10-01-2026 02:46,Bangalore,Paytm,Web,184.160.68.254
TXN1334,Jay Valdez,3246746463,49942.21,Credit Card,Credit,25-02-2026 09:12,Delhi,PhonePe,Android,168.96.31.244
TXN1335,Bethany Lopez,8531006997,54094.36,Credit Card,Credit,31-03-2026 23:48,Bangalore,Zomato,iPhone,27.216.150.160
TXN1336,Mark Chase,5707080878,13956.56,Credit Card,Credit,12-04-2026 14:15,Bangalore,Flipkart,Android,128.88.139.79
TXN1337,Kayla Townsend,9167781523,62333.53,Net Banking,Debit,21-02-2026 23:29,Pune,PhonePe,iPhone,184.98.89.24
TXN1338,Heather Walker,9640832332,52036.58,Net Banking,Debit,02-04-2026 18:06,Mysore,Flipkart,iPhone,144.15.207.125
TXN1339,Brittany Mitchell,8914215443,48306.82,Debit Card,Credit,20-04-2026 17:17,Mysore,Zomato,iPhone,9.65.182.42
TXN1340,Chloe Benson,9060811988,54028.79,Net Banking,Debit,13-04-2026 06:26,Mumbai,Swiggy,Android,73.70.41.58
TXN1341,John West,3171070204,44677.72,Credit Card,Credit,19-05-2026 05:24,Mumbai,PhonePe,Android,15.43.232.138
TXN1342,Amber Moyer,1193529720,19976.86,Net Banking,Debit,12-04-2026 20:47,Pune,Myntra,Android,69.178.247.89
TXN1343,Michael Hanson,8021482434,54107.28,Debit Card,Debit,03-03-2026 15:42,Mumbai,Zomato,iPhone,15.77.3.49
TXN1344,Timothy Fields,5246638972,13734.46,Credit Card,Debit,19-02-2026 13:17,Chennai,Zomato,Web,87.69.150.145
TXN1345,Terrance Romero,7274950152,68414.21,Debit Card,Credit,24-05-2026 23:27,Mumbai,Zomato,Android,77.23.35.43
TXN1346,Theresa Butler,6636031396,4772.58,Debit Card,Credit,22-02-2026 02:13,Pune,Swiggy,Android,12.94.116.221
TXN1347,Nicole Dean,6937502544,62271.18,Debit Card,Credit,12-04-2026 21:16,Chennai,Swiggy,Web,145.187.107.0
TXN1348,Mr. Martin Stark,8646351604,8865.9,Credit Card,Debit,04-02-2026 11:31,Delhi,Flipkart,iPhone,98.92.51.84
TXN1349,Brian Hall,6318603556,50158.57,UPI,Credit,25-05-2026 06:24,Mysore,Amazon,iPhone,38.81.136.54
TXN1350,Lynn Drake,9155329382,49729.81,Debit Card,Credit,10-01-2026 21:07,Mysore,Flipkart,iPhone,198.26.61.220
TXN1351,Christina Brown,3508114921,88280.91,Credit Card,Debit,10-02-2026 16:59,Chennai,Myntra,Android,193.77.58.44
TXN1352,Patrick Brown,3431026526,23366.09,Credit Card,Credit,25-04-2026 12:42,Chennai,Zomato,Android,26.204.97.79
TXN1353,Brian Simpson,5904936276,43722.39,Credit Card,Debit,09-02-2026 20:02,Hyderabad,Amazon,iPhone,56.208.13.149
TXN1354,Valerie Clark,7048844668,38139.35,UPI,Credit,17-01-2026 21:03,Mumbai,PhonePe,Android,42.78.205.93
TXN1355,Zachary Reynolds,3349328153,99776.65,Debit Card,Debit,02-05-2026 07:49,Bangalore,Paytm,Web,91.194.105.22
TXN1356,Melissa Brown,584430117,59965.2,Debit Card,Debit,01-05-2026 12:15,Delhi,Myntra,Web,133.197.11.34
TXN1357,Mark Osborn,8800445093,49302.74,Debit Card,Credit,09-04-2026 01:01,Mysore,Amazon,iPhone,34.168.138.158
TXN1358,Ryan Lynch,9320894013,43612.55,UPI,Credit,17-02-2026 23:54,Mumbai,Amazon,Web,135.226.57.28
TXN1359,Elizabeth Reyes,3773967511,75351.11,Credit Card,Debit,11-01-2026 04:00,Mumbai,Flipkart,Web,16.10.165.211
TXN1360,Brandon Johnson,1843386785,29393.17,Debit Card,Debit,03-02-2026 15:28,Hyderabad,PhonePe,Web,108.245.13.195
TXN1361,Patrick Meyer,8366462917,82202.13,UPI,Debit,03-03-2026 19:06,Pune,PhonePe,iPhone,13.147.80.81
TXN1362,Judy Perez,7751282659,70876.91,Debit Card,Debit,05-05-2026 00:53,Bangalore,Zomato,Android,119.112.226.215
TXN1363,Monica Ford,582725088,57325.73,Credit Card,Debit,30-03-2026 09:20,Hyderabad,Myntra,iPhone,119.255.125.25
TXN1364,Colin Smith,2254040205,25950.68,Credit Card,Debit,05-05-2026 21:39,Delhi,Swiggy,iPhone,50.36.214.183
TXN1365,Donald King,9486173965,46374.14,UPI,Debit,23-04-2026 02:31,Mumbai,Flipkart,Web,136.102.106.98
TXN1366,Hayley Jones,1165213820,70288.66,Credit Card,Credit,01-01-2026 20:33,Pune,Flipkart,iPhone,110.58.156.133
TXN1367,Michelle Cochran,9220060997,54311.85,Net Banking,Credit,01-05-2026 03:16,Mysore,Swiggy,Android,150.168.204.35
TXN1368,Gina Leonard,1166574207,26856.58,Net Banking,Debit,21-02-2026 11:44,Chennai,Myntra,Web,206.103.246.67
TXN1369,Timothy Alvarez,7154668784,78682.62,Debit Card,Debit,23-01-2026 13:59,Pune,Zomato,Android,186.153.69.19
TXN1370,Michelle Haynes,8938404888,85619.58,UPI,Credit,01-01-2026 04:41,Chennai,PhonePe,iPhone,110.15.193.203
TXN1371,Kimberly Coleman,3671869369,84072.01,UPI,Debit,04-03-2026 04:48,Bangalore,Flipkart,Android,142.111.1.181
TXN1372,Joseph Pham,3941615682,90715.97,Credit Card,Credit,25-05-2026 14:33,Mysore,Amazon,iPhone,73.209.134.142
TXN1373,Laura Valencia,2613799558,31472.86,Credit Card,Credit,20-02-2026 14:46,Hyderabad,Zomato,iPhone,119.193.55.55
TXN1374,Jared Nelson,2707330502,92580.67,UPI,Debit,27-02-2026 00:23,Delhi,Amazon,Android,121.46.2.32
TXN1375,Sara Sutton,6377705603,25854.92,Net Banking,Credit,17-02-2026 19:36,Chennai,PhonePe,iPhone,10.249.248.180
TXN1376,Randy Love,5581193735,97106.92,Net Banking,Credit,09-01-2026 19:22,Delhi,Myntra,Android,149.125.34.179
TXN1377,Katherine Romero,128170192,62297.69,Debit Card,Debit,26-05-2026 12:35,Mysore,Myntra,Android,20.23.17.102
TXN1378,Ashley Rollins,3232562964,31432.76,Credit Card,Debit,05-02-2026 19:54,Mysore,Swiggy,Android,17.158.49.255
TXN1379,Timothy Watkins,6604819180,2416.76,Net Banking,Debit,04-03-2026 03:05,Delhi,Amazon,Android,103.152.74.101
TXN1380,Lisa Jordan,4545633514,20544.22,Debit Card,Credit,20-03-2026 02:43,Pune,Swiggy,iPhone,168.25.82.25
TXN1381,Kristina Myers,6904115785,80782.13,Debit Card,Credit,02-04-2026 13:15,Pune,Amazon,Web,147.203.7.90
TXN1382,Christopher Kim,4172713428,13611.78,UPI,Credit,14-01-2026 21:54,Mysore,Paytm,Web,137.189.79.36
TXN1383,Troy Garcia,5999089122,40936.54,Credit Card,Debit,12-02-2026 06:16,Mysore,Myntra,iPhone,36.195.68.85
TXN1384,Robert Oconnor,8545084297,77000.65,Net Banking,Credit,25-05-2026 02:28,Bangalore,Swiggy,Android,204.229.157.105
TXN1385,Olivia Li,3030419874,8654.22,Credit Card,Debit,20-04-2026 04:46,Mumbai,Paytm,iPhone,142.61.222.212
TXN1386,Mrs. Emily Marquez,4795971688,3289.33,Credit Card,Credit,09-01-2026 18:31,Chennai,PhonePe,Android,80.231.193.244
TXN1387,Jeffrey Hendrix,703734621,93043.43,Debit Card,Credit,07-05-2026 06:26,Mumbai,Myntra,iPhone,39.28.194.224
TXN1388,Phillip Torres,7596526444,18846.94,UPI,Credit,16-04-2026 02:04,Hyderabad,Flipkart,Android,218.110.63.236
TXN1389,Tara Barton,2341861640,16597.96,Credit Card,Debit,06-03-2026 13:50,Delhi,Amazon,iPhone,101.220.93.3
TXN1390,Sheryl Shaw,7491841093,58761.58,UPI,Debit,04-02-2026 15:10,Pune,Myntra,Android,65.179.27.125
TXN1391,Robert Hayes,9788881228,29569.71,Credit Card,Debit,31-03-2026 23:24,Chennai,Paytm,iPhone,162.251.228.77
TXN1392,Michelle Miller,2722696420,32094.22,Credit Card,Debit,18-04-2026 10:22,Delhi,PhonePe,iPhone,219.79.172.250
TXN1393,Nancy Phillips,2672180806,88661.26,Debit Card,Debit,15-02-2026 04:14,Delhi,Myntra,Web,8.167.104.101
TXN1394,Kevin Morales,3805828612,38014.51,Net Banking,Credit,07-05-2026 18:34,Hyderabad,PhonePe,Web,173.92.245.192
TXN1395,Eric Brown,8249478826,66927.68,Credit Card,Credit,12-02-2026 03:30,Mumbai,PhonePe,Web,204.72.28.85
TXN1396,Beth Fuentes,9271544944,11866.59,Debit Card,Credit,23-01-2026 04:43,Chennai,Flipkart,iPhone,89.159.85.177
TXN1397,Jordan Moreno,4220463500,71297.59,UPI,Credit,04-03-2026 09:11,Mumbai,Flipkart,Web,129.13.37.201
TXN1398,Mrs. Angela Pearson,8711117260,3317.46,UPI,Credit,30-04-2026 22:11,Mumbai,Paytm,iPhone,133.49.27.205
TXN1399,James Hansen,4801013539,98489.56,Credit Card,Credit,20-04-2026 15:08,Mysore,Swiggy,Web,205.138.135.188
TXN1400,Lindsey Rocha,7634628093,16678.59,Credit Card,Credit,29-01-2026 23:59,Bangalore,Amazon,iPhone,133.253.38.175
TXN1401,Natalie Brewer MD,2972388119,4499.84,UPI,Credit,22-04-2026 10:49,Mysore,Myntra,iPhone,114.60.197.36
